Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,MO,2017,"6         ",Male,11,Right-Handed,156,21,160,1,Car,15,1.498,49,"Football (American)",300,300,200,400,100,100,23,"Left foot",10,11,"Ring finger",January,Summer,Yes,No,Seafood,"Sports drink","Physical education",6,1,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,20,3,1,1,4,12,12,15,1,2,5,0,5,"A lot","Less than high school","Rap/Hip hop",Telepathy,Famous,"Sports person",Other
USA,MO,2017,"12        ",Male,18,Right-Handed,177,25,162,1,Car,10,.415,45,Baseball/Softball,700,700,500,500,0,1000,25,"Same length",70,85,"Ring finger",August,Summer,No,No,Pizza/Pasta,"Soft drink (caffeinated)","Physical education",9.5,7.5,3,"Yes - broadband connection","Text messaging",100,100,20,1,2,2,4,6,4,6,8,6,20,1,"A lot","Graduate degree",Country,Fly,Happy,"Sports person",Health
USA,MO,2012,"8         ",Male,13,Left-Handed,185.4,29.5,165,1,Car,4,.375,53,"Football (American)",900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2016,"11        ",Male,16,Right-Handed,176,25.5,170,1,Car,1,.285,35,"Football (American)",200,200,200,200,600,600,23,"Right foot",9,8.5,"Index finger",March,Spring,No,No,Pizza/Pasta,"Sports drink","Physical education",9,9,3,"Yes - other","Text messaging",200,201,4,0,0,0,3,1,6,4,2,2,4,0,None,"Some college",Techno/Electronic,"Freeze time",Rich,Relative,"Wildlife, animals"
USA,MO,2017,"6         ",Male,11,Right-Handed,150,22,143,1,Bus,30,0.242,44,Basketball,1000,1000,1000,0,0,0,23,"Left foot",8,6,"Index finger",,Summer,No,,Desserts,"Energy drink","Physical education",9,0,4,"Yes - broadband connection",Other,0,1,1,1,3,1,1,1,1,0,2,0,1,1,Some,"Graduate degree",,Invisibility,Healthy,"Sports person",Health
USA,MO,2020,"11        ",Male,17,Right-Handed,182.8,25,180,1,Bus,30,0.381,43,Swimming,909,877,561,481,422,615,26,"Left foot",94,86,"Index finger",June,Summer,No,No,Meat,"Soft drink (caffeinated)",Music,7,3,6,"Yes - broadband connection","Internet chat or instant messaging",565,523,40,1,4,10,7,80,2,20,100,0,0,4,"Very little",Other,"Rap/Hip hop",Telepathy,Happy,Actor,Environment
USA,MO,2018,"6         ",Male,11,Right-Handed,147,24,148,1,Car,20,0.35,46,Cycling,1000,824,246,27,829,829,23,"Right foot",82,90,"Ring finger",March,Summer,Yes,No,Pizza/Pasta,Water,"Computers and technology",9,11,4,"Yes - broadband connection","In person",0,0,2,0,5,2,2,10,5,0,15,0,0,0,Some,"Graduate degree",Pop,Fly,Happy,Friend,"Education/Youth development"
USA,MO,2018,"12        ",Male,17,Right-Handed,182,28,189,1,Walk,2,0.294,41,Baseball/Softball,500,805,620,754,445,440,27.5,"Right foot",7.5,8,"Ring finger",March,Summer,No,No,Meat,Water,History,7.5,8,5,"Yes - broadband connection","In person",10,18,12,0.5,7.5,2,12,0,6,1,2,5,0,0,Some,"Undergraduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Health
USA,MO,2019,"12        ",Male,16,Right-Handed,178,27,190,1,Car,9,0.65,41,Basketball,824,898,775,840,722,722,27,"Same length",10.5,11,"Index finger",March,Fall,Yes,No,"Rice/Noodle dishes",Tea,Art,7,10,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,17,20,4,2,10,1,1,20,1,10,10,0,2,Some,"Undergraduate degree","Rap/Hip hop",Invisibility,Happy,"Musician or singer",Health
USA,MO,2017,"6         ",Male,12,Right-Handed,157,37,155,1,Bus,30,0.371,48,"Football (American)",200,200,300,300,100,0,37,"Same length",7,7,"Index finger",February,,No,No,Seafood,Water,"Physical education",11,9,5,"No internet connection","In person",0,0,57,0,2,30,2,0,0,0,0,7,0,0,Some,"Graduate degree","Rap/Hip hop",Invisibility,Rich,Relative,Health
USA,MO,2016,"12        ",Male,17,Right-Handed,167,24,164,1,Car,15,.31,34,Baseball/Softball,100,100,100,100,500,900,24,"Same length",78,85,"Ring finger",March,Spring,No,No,Meat,Tea,"Physical education",7,7,7,"Yes - broadband connection","Text messaging",30,30,6,1,2,0,15,0,15,15,15,0,16,1,Some,"Graduate degree",Pop,"Freeze time",Rich,Relative,"Wildlife, animals"
USA,MO,2019,"11        ",Male,17,Right-Handed,170,24,160,1,Bus,40,0.427,51,Other,0,0,0,1000,1000,1000,25,"Left foot",1,8,"Index finger",March,Summer,No,Yes,Meat,Other,Other,7,10,4,"Yes - other",Other,200,400,14,2,7,8,5,35,168,72,168,16,0,6,"Very little","Graduate degree",Other,"Freeze time",Healthy,Friend,Other
USA,MO,2015,"12        ",Male,17,Right-Handed,,25,,1,Skateboard/Scooter/Rollerblade,10,.591,45,Skateboarding/Rollerblading,500,500,500,500,250,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2017,"12        ",Male,17,Right-Handed,182.8,26,,1,Car,10,0.379,32,Soccer,294,701,358,251,663,695,27,"Left foot",80,83,"Ring finger",May,Summer,No,No,Meat,"Sports drink","Physical education",8,6,4,"Yes - other","Text messaging",,,15,0,3,10,10,5,7,1,1,9,6,1,Some,"Graduate degree",Country,Telepathy,Happy,Actor,Religious
USA,MO,2015,"12        ",Male,17,Right-Handed,179,26,178,1,Car,3,0.399,53,Walking/Hiking,813,963,471,610,951,987,27,"Left foot",70,80,,September,Winter,Yes,No,"No favorite","Soft drink (caffeinated)",Languages,6,7,4,"Yes - broadband connection","Text messaging",3500,3250,6,.5,4,5,2,6,2,18,14,.5,17,2,"Very little","Undergraduate degree",Jazz,"Super strength",Happy,"Community leader or elder","Arts, culture, sports"
USA,MO,2019,"12        ",Male,17,Right-Handed,179,26,175,2,Car,7,0.353,54,Other,750,750,750,750,1000,1000,26,"Same length",103,110,"Ring finger",January,Fall,Yes,No,Meat,Coffee,"Computers and technology",8,10,4,"Yes - broadband connection","Text messaging",45,42,5,.5,7,7,3,2,6,6,6,1,0,1,"A lot","Graduate degree",Pop,Fly,Rich,"Business person",Health
USA,MO,2016,"12        ",Male,16,Right-Handed,173,27,178,2,Car,3,.31,34,"Football (American)",100,90,80,400,400,600,26,"Right foot",100,150,"Ring finger",June,Winter,Yes,No,Meat,Water,Other,6,4,4,"Yes - other","In person",0,0,15,0,0,5,10,20,1,0,20,3,4,1,Some,"Graduate degree","Rock and roll",Invisibility,Happy,Friend,"Wildlife, animals"
USA,MO,2015,"12        ",Male,17,Right-Handed,178,28,181,1,Car,1,0.061,59,Tennis,500,500,600,550,800,1000,28,"Same length",110,120,"Ring finger",September,Summer,No,No,Seafood,Water,"Mathematics and statistics",7,9,5,"Yes - broadband connection","Text messaging",30,40,10,1,15,20,28,2,8,2,10,15,0,5,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Rich,"Sports person",Health
USA,MO,2017,"12        ",Male,17,Right-Handed,171,27,84,1,Car,12,0.351,36,Other,750,750,500,500,900,900,27,"Same length",88,95,"Ring finger",February,Summer,Yes,No,Meat,Water,Music,8,8,6,"Yes - broadband connection","In person",4,6,4,0,10,4,0,4,2,1,4,4,10,4,Some,"Graduate degree",Classical,"Freeze time",Happy,Other,Religious
USA,MO,2011,"12        ",Male,16,Right-Handed,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2015,"12        ",Male,17,Right-Handed,186,30,195,1,Car,7,0.455,44,Walking/Hiking,500,550,500,560,990,980,31,"Left foot",8,8,"Same length",July,Fall,Yes,No,Pizza/Pasta,Water,Music,6,10,6,"Yes - broadband connection","Text messaging",50,50,4,.5,3,7,.5,4,15,5,25,6,12,2,Some,"Graduate degree","Rock and roll",Fly,Happy,Other,"International aid"
USA,MO,2016,"9         ",Male,14,Right-Handed,163,24,166,1,Bus,45,0.453,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2017,"6         ",Male,11,Right-Handed,153,153,149,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2016,"9         ",Male,15,Right-Handed,180,28,176,2,Car,5,0.424,76,Athletics,1000,1000,1000,1000,1000,1000,26,"Right foot",11,13,"Ring finger",December,Winter,No,No,Salads,Water,Music,7,5,4,"Yes - broadband connection","In person",2,17,3,5,5,2,5,3,5,5,5,5,2,5,"A lot","Graduate degree",Country,"Super strength",Rich,Actor,Other
USA,MO,2017,"6         ",Male,11,Right-Handed,145,20,144,1,Car,15,0.398,42,Walking/Hiking,503,604,754,759,513,487,20,"Same length",7,6,"Index finger",July,Summer,Yes,No,"No favorite",Juice,Science,8,9,3,"Yes - other","Cell phone",0,0,4,2,1,5,2,2,2,2,2,1,1,2,None,"Some college",Techno/Electronic,Telepathy,Healthy,Politician,Health
USA,MO,2019,"12        ",Male,18,Right-Handed,179,28,178,1,Car,5,.472,42,"Football (American)",1000,1000,500,300,1000,1000,27,"Right foot",105,112,"Ring finger",August,Summer,No,No,Meat,,"Physical education",8,9,3,"Yes - other","Internet chat or instant messaging",25,25,10,0,3,7,12,10,10,2,5,7,0,3,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,"Business person",Health
USA,MO,2015,"12        ",Male,18,Right-Handed,92,25,92,1,Car,6,.5,50,Soccer,,,,,,,25,"Same length",,,"Index finger",June,Summer,No,No,Pizza/Pasta,"Soft drink (caffeinated)",Science,8,10,5,"Yes - broadband connection","Text messaging",3,2,7,0,12,3,4,10,1,2,10,2,8,2,Some,"Graduate degree","Rock and roll",,Happy,Friend,"Wildlife, animals"
USA,MO,2018,"7         ",Male,14,Right-Handed,174,30,162,2,Car,10,0.793,67,Soccer,1000,1000,500,500,0,1000,30,"Same length",90,80,"Index finger",March,Summer,Yes,No,"No favorite","Energy drink","Social studies",9,6,6,"Yes - other","Internet chat or instant messaging",10,20,1000,1000,0,1000,500,0,1000,1000,0,1000,1000,1000,"Very little","Some college","Rap/Hip hop","Super strength",Healthy,Relative,"Education/Youth development"
USA,MO,2016,"9         ",Male,15,Right-Handed,180,26,176,1,Bus,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2014,"12        ",Male,17,Left-Handed,181,29,183,1,Car,8,.285,40,Athletics,700,650,750,900,1000,1000,11.5,"Same length",114,112,"Index finger",August,Spring,No,No,Meat,Water,Science,7,9,4,"Yes - broadband connection","Text messaging",200,200,30,2,6,2,12,15,20,20,20,5,0,1,Some,"Graduate degree","Rock and roll","Freeze time",Happy,"Doctor or nurse",Health
USA,MO,2017,"6         ",Male,12,Right-Handed,156,7,163,1,Car,10,0.418,43,Basketball,0,0,0,0,0,0,7,"Same length",3,4,"Ring finger",October,Summer,Yes,No,Pizza/Pasta,Water,"Social studies",8,14,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",15,20,27,10,5,34,5,50,15,23,80,12,0,2,Some,"Some college","Rap/Hip hop",Invisibility,Rich,"Sports person","Arts, culture, sports"
USA,MO,2017,"12        ",Male,17,Right-Handed,176,27,182,1,Car,3,.339,47,Other,420,420,420,420,999,999,27,"Same length",94,95,"Ring finger",May,Winter,Yes,No,Fruit,,Science,6,10,4,"Yes - broadband connection","Internet chat or instant messaging",20,20,5,0,10,3,5,30,5,2,30,0,5,2,"Very little","Undergraduate degree","Rock and roll",Telepathy,Rich,"Business person","International aid"
USA,MO,2018,"7         ",Male,13,Right-Handed,181,25,172,3,Bus,140,.611,62,Other,300,450,700,100,900,1000,26,"Left foot",90,100,"Ring finger",April,Fall,Yes,No,Salads,"Soft drink (caffeinated)",Music,5,3,4,"Yes - other","In person",250,500,10,14,0,1,5,0,2,21,3,0,7,6,None,"Graduate degree",Gospel,Telepathy,Happy,"Religious figure",Religious
USA,MO,2018,"11        ",Male,17,Left-Handed,183,29,178,1,Car,5,.347,31,Baseball/Softball,500,500,100,250,500,1000,29,"Same length",75,85,"Ring finger",August,Summer,Yes,No,Meat,Water,Science,7,7,4,"Yes - broadband connection","In person",40,60,10,2,1,20,14,21,6,5,2,3,0,30,None,"Graduate degree",Pop,Telepathy,Happy,Relative,Health
USA,MO,2017,"6         ",Male,11,Right-Handed,146,23,150,1,Car,10,0.341,57,Baseball/Softball,999,945,999,437,11,1,23,"Same length",7,7,"Same length",June,Summer,Yes,No,"No favorite","Soft drink (caffeinated)","Physical education",9,12,4,"Yes - other","In person",1,1,27,0,1,10,2,3,2,0,2,4,0,1,"A lot","Less than high school",Other,Fly,Happy,Other,Health
USA,MO,2014,"12        ",Male,17,Right-Handed,183,26,174,1,Car,15,.403,30,Basketball,1000,1000,1000,1000,1000,1000,26,"Same length",85,85,"Same length",July,Summer,No,No,Meat,Water,History,8,10,4,"Yes - other","In person",30,30,20,1,20,30,40,40,5,15,30,20,22,5,"Very little","Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Environment
USA,MO,2017,"12        ",Male,17,Right-Handed,172,25,171,1,Car,10,0.31,38,Golf,1000,1000,1000,1000,1000,1000,25,"Same length",70,65,"Index finger",October,Fall,No,No,Pizza/Pasta,Water,Science,6,7,3,"Yes - broadband connection","Text messaging",30,30,2,0,5,6,0,4,5,2,12,1,15,3,,"Graduate degree","Rock and roll","Freeze time",Happy,"Sports person",Environment
USA,MO,2012,"7         ",Male,13,Right-Handed,168.9,26,172,1,Car,7,0.286,55,Baseball/Softball,750,700,600,400,900,950,26,"Same length",75,80,"Ring finger",May,Summer,Yes,No,Meat,Milk,"Physical education",8,10.5,4,"Yes - broadband connection","Text messaging",100,100,12,1,6,1,12,5,0,4,2,8,0,1,"Very little","Undergraduate degree","Rap/Hip hop",Invisibility,Happy,"Sports person",Health
USA,MO,2018,"7         ",Male,13,Right-Handed,160,29,49,3,Bicycle,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2017,"12        ",Male,17,Right-Handed,93,29,102,2,Walk,10,0.353,45,Basketball,700,600,100,500,400,800,29,"Same length",100,100,"Same length",November,Winter,No,No,Seafood,Milk,Science,9,8,6,"Yes - dial-up connection","Cell phone",800,1300,5,9,,,,,,,,,,,,,,,,,
USA,MO,2017,"6         ",Male,12,Right-Handed,161,23,4,1,Car,5,20,100,"Football (American)",3,4,6,5,2,2,23,"Same length",6,7,"Ring finger",October,Fall,Yes,No,Meat,"Sports drink","Computers and technology",8,7,4,"Yes - other","Text messaging",12,11,1,,1,1,1,1,,,,,,,Some,"Undergraduate degree","Rap/Hip hop",Invisibility,Rich,"Sports person",Health
USA,MO,2018,"6         ",Male,12,Right-Handed,141,24,147,1,Car,10,0.492,43,Soccer,50,45,60,10,85,95,24,"Same length",120,70,"Index finger",August,Summer,Yes,Yes,Pizza/Pasta,Water,"Social studies",8,5,5,"Yes - broadband connection","Text messaging",0,1,10,0,1,3,3,5,0,0,2,1,0,1,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,"Sports person","International aid"
USA,MO,2016,"9         ",Male,15,Right-Handed,166,24,168,1,Car,5,.317,45,Baseball/Softball,5,4,7,8,0,10000,24,"Same length",8,9,"Ring finger",June,Fall,No,No,Meat,"Sports drink",Other,7,4,5,"Yes - other",Other,10,9,2,1,7,5,123,0,7,9,9,4,124,9,"Very little","High school","Rhythm and blues (R&B)","Super strength",Healthy,Relative,"Wildlife, animals"
USA,MO,2017,"12        ",Male,17,Right-Handed,175.2,26,80,1,Car,10,0.306,47,Other,1000,500,1000,800,700,900,25,"Right foot",7,7.5,"Ring finger",February,Spring,No,Yes,Pizza/Pasta,Juice,Science,7,9,4,"Yes - broadband connection","Text messaging",55,65,12,.5,11,2,25,5,5,5,5,6,50,8,Some,"Some college",Pop,Invisibility,Happy,Relative,Health
USA,MO,2017,"12        ",Male,17,Right-Handed,190.5,28,188,1,Car,12,0.469,44,"Football (American)",500,750,0,0,5,1000,26,"Right foot",90,75,"Index finger",August,Fall,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics",8,9,3,"Yes - broadband connection","Text messaging",100,100,6,20,2,1,15,0,8,8,12,12,25,4,"Very little","Graduate degree","Rap/Hip hop","Super strength",Healthy,"Coach or club leader",Health
USA,MO,2020,"11        ",Male,17,Right-Handed,172,26,169,1,Car,8,0.405,26,Soccer,900,750,500,650,250,600,27,"Left foot",106,110,"Ring finger",November,Fall,No,No,Desserts,Water,"Mathematics and statistics",8,10,3,"Yes - other","In person",0,0,0,0.5,5,34,1,4,18,0.5,42,1,10,5,"A lot","Graduate degree",Pop,"Freeze time",Happy,Relative,Health
USA,MO,2012,"7         ",Male,13,Right-Handed,149.9,25,149.9,2,Car,10,0.359,60,Swimming,300,150,160,700,300,400,23,"Right foot",85.0,75.0,"Index finger",March,Summer,Yes,No,Seafood,Water,History,8,10,4,"Yes - other","Text messaging",25,20,50,20,10,40,30,60,0,50,40,60,1,4,None,"Some college",Pop,"Super strength",Rich,Relative,"Wildlife, animals"
USA,MO,2015,"12        ",Male,18,Right-Handed,177,27,,1,Car,"3 ",.525,"57 ","Hockey (Ice)",900,900,900,700,600,1000,28,"Left foot",1400,200,"Ring finger",August,Fall,No,No,Pizza/Pasta,Water,History,7,9,4,"Yes - broadband connection","Cell phone",100,110,48,2,10,50,24,2,2,2,2,8,7,2,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,"Business person",Environment
USA,MO,2019,"12        ",Male,17,Left-Handed,183,27,185,1,Car,20,0.34,60,Basketball,600,0,500,900,500,700,26,"Right foot",110,100,"Index finger",,Spring,No,No,Meat,Water,"Physical education",5,10,4,"Yes - broadband connection","Internet chat or instant messaging",,,,,,,,,,,,,,,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Musician or singer",Health
USA,MO,2015,"12        ",Male,17,Right-Handed,69,26,71,1,Car,15,0.422,39,Running/Jogging,1000,1000,1000,1000,636,807,26,"Same length",112,112,"Same length",May,Fall,Yes,No,Meat,"Soft drink (caffeinated)",Geography,7,,4,"Yes - broadband connection",,1,4,5,1,10,10,2,10,6,6,20,3,0,6,"Very little","Graduate degree",Pop,"Freeze time",Happy,Politician,Health
USA,MO,2016,"12        ",Male,17,Right-Handed,174,27,176,1,Car,15,.285,44,Athletics,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2017,"12        ",Male,17,Right-Handed,195,27.5,72,1,Car,3,0.378,41,Baseball/Softball,364,508,406,631,529,866,28,"Left foot",94,95,"Ring finger",October,Spring,No,No,Meat,"Sports drink",History,7,6,3,"Yes - broadband connection","Text messaging",100,120,15,0,0,15,10,20,20,60,20,10,2,3,"Very little","Graduate degree","Rap/Hip hop",Fly,Rich,"Sports person","Arts, culture, sports"
USA,MO,2017,"6         ",Male,11,Right-Handed,156,27,156,1,Car,20,0.309,35,Other,348,326,316,289,1000,1000,27,"Same length",87,80,"Index finger",July,Winter,No,No,Meat,"Soft drink (caffeinated)","Computers and technology",8,12,5,"Yes - broadband connection","In person",0,0,8,0,0,1,0,4,0,0,4,4,0,2,"Very little","Graduate degree",Gospel,"Freeze time",Healthy,Teacher,Health
USA,MO,2019,"12        ",Male,17,Right-Handed,170,25,177,1,Car,10,0.377,39,Basketball,1000,727,570,420,235,235,24,"Right foot",110,90,"Index finger",January,Fall,Yes,Yes,Fruit,Water,Art,7,9,4,"Yes - broadband connection","Text messaging",110,153,24,0,6,24,4,2,20,10,24,16,0,8,"A lot","Graduate degree","Punk rock",,Healthy,Actor,"Arts, culture, sports"
USA,MO,2016,"12        ",Male,17,Right-Handed,173,28,160,1,Car,15,.422,50,Soccer,1000,510,1000,1000,1000,1000,28,"Same length",90,80,"Index finger",April,Winter,No,No,Meat,Water,History,7,9,3,"Yes - broadband connection","Text messaging",45,70,1,1,7,4,15,4,0,7,,7,0,2,"A lot","Graduate degree","Rock and roll","Freeze time",Happy,Relative,"Arts, culture, sports"
USA,MO,2016,"11        ",Male,17,Right-Handed,176,27,181,1,Car,4,0.418,44,Running/Jogging,412,652,358,578,631,765,27,"Right foot",8,9,"Ring finger",March,Spring,Yes,No,Fruit,Water,Music,8,10,2,"Yes - broadband connection","Text messaging",25,15,5,1,23,4,10,15,2,3,20,7,9,1,Some,"Undergraduate degree",Other,Fly,Happy,"Musician or singer","Arts, culture, sports"
USA,MO,2019,"12        ",Male,17,Right-Handed,174,61,179,1,Car,50,0.308,35,"Martial Arts",428,230,241,358,1000,1000,61,"Same length",92,75,"Index finger",October,Winter,No,No,Meat,Milk,"Computers and technology",6,10,4,"Yes - broadband connection","Internet chat or instant messaging",2,2,45,4,3-4,1,4,100,60,3,120,0,10,5,None,"Graduate degree","Heavy metal","Freeze time",Happy,Friend,Health
USA,MO,2017,"6         ",Male,12,Right-Handed,,30,150,1,Car,15,,5,Baseball/Softball,,,,,,,28,"Right foot",,,"Index finger",November,Fall,No,No,Meat,"Soft drink (caffeinated)",Science,7,4,3,"Yes - other","Text messaging",20,21,6,2,1,3,4,0,1,2,0,0,0,2,"Very little","Graduate degree","Rap/Hip hop",Invisibility,Happy,"Sports person",Health
USA,MO,2018,"12        ",Male,17,Right-Handed,187.9,,,1,Car,25,,,Basketball,950,900,1000,850,650,1000,,"Right foot",,,"Index finger",September,Summer,No,No,Seafood,Water,"Social studies",8,10,3,"Yes - dial-up connection","Cell phone",,,12,,,,,,,,,,,,,,,,,,
USA,MO,2019,"12        ",Male,18,Right-Handed,"178 ",25,167,1,Car,7,.34,38,Soccer,652,647,500,1000,257,1000,26,"Left foot",100,110,"Index finger",June,Winter,No,No,"Rice/Noodle dishes",Water,"Physical education",6,7,5,"Yes - other","Cell phone",5,5,14,2,1,3,33,1,8,2,14,0,20,1,"Very little","Some college","Rap/Hip hop","Super strength",Happy,Relative,"International aid"
USA,MO,2012,"8         ",Male,14,Right-Handed,177.8,27,177.8,2,Car,2,.354,29,Basketball,802,802,1000,503,1000,1000,27,"Same length",75,76,"Ring finger",January,Fall,Yes,No,Meat,Milk,"Social studies",7,9,6,"Yes - broadband connection","Text messaging",400,400,10,1,0,10,10,1,5,20,5,15,0,2,"Very little","Some college",Country,Fly,Happy,"Coach or club leader","International aid"
USA,MO,2017,"12        ",Male,18,Right-Handed,177.8,27,80,1,Car,7,.38,44,Basketball,900,600,300,500,500,1000,27,"Same length",80,75,"Index finger",August,Summer,No,No,Meat,Water,"Physical education",7,8,3,"Yes - broadband connection","Text messaging",130,250,8,0,1,4,2,14,5,3,3,4,20,1,"Very little","Graduate degree",Country,Invisibility,Healthy,Relative,Health
USA,MO,2019,"12        ",Male,18,Right-Handed,186,26,187,2,Car,2,0.32,39,Baseball/Softball,476,568,768,767,1000,1000,29,"Left foot",95,100,"Ring finger",July,Winter,Yes,No,Pizza/Pasta,"Sports drink","Mathematics and statistics",6,9,2,"Yes - broadband connection","Cell phone",13,12,4,1,2,3,1,7,1,3,7,3,0,2,"Very little","Graduate degree","Rap/Hip hop",Invisibility,Rich,"Business person","Wildlife, animals"
USA,MO,2017,"11        ",Male,17,Right-Handed,171,26,157,1,Car,19,247,48,Swimming,750,750,800,800,800,800,25,"Right foot",9,8,"Index finger",August,Fall,No,No,Seafood,Coffee,Science,7,10,4,"Yes - broadband connection",,150,150,30,3,15,20,12,13,10,3,15,5,0,12,Some,"Graduate degree",Other,Fly,Happy,Friend,Other
USA,MO,2017,"11        ",Male,16,Right-Handed,175,25,175,1,Car,15,.391,44,Soccer,700,800,700,400,400,900,25,"Same length",9,10,"Ring finger",June,Summer,No,No,"No favorite",Water,"Social studies",7,8,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",5,5,10,0,10,20,15,4,40,2,2,10,0,5,"Very little","Graduate degree",Classical,"Freeze time",Rich,Politician,"International aid"
USA,MO,2017,"6         ",Male,11,Right-Handed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2020,"11        ",Male,16,Right-Handed,171,26,176,1,Car,6,0.383,36,Other,870,880,850,920,450,760,26,"Left foot",100,105,"Ring finger",May,Summer,Yes,No,"No favorite","Soft drink (caffeinated)","Mathematics and statistics",7,6,4,"Yes - broadband connection","In person",3,3,4,1,2,4,2,44,4,1,70,10,0,4,Some,"Graduate degree",Techno/Electronic,Telepathy,Happy,Relative,Health
USA,MO,2018,"11        ",Male,18,Right-Handed,189,26,188,1,Car,1,.571,48,Soccer,1000,900,1000,1000,1000,800,25,"Right foot",81,87,"Ring finger",July,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,6,6,"Yes - broadband connection","Text messaging",250,300,35,1,10,20,80,1,5,4,2,1,0,4,Some,"Graduate degree","Rap/Hip hop",Fly,Famous,"Sports person",Health
USA,MO,2012,"8         ",Male,14,Right-Handed,172.7,24,172.7,1,Walk,10,.39,34,Other,700,300,800,800,200,0,24,"Same length",90,75,"Index finger",October,Summer,Yes,No,Seafood,Water,Art,8,6,5,"Yes - broadband connection","In person",0,0,12,0,0,0,0,58,0,0,0,10,0,0,Some,"Graduate degree",Country,"Freeze time",Happy,Other,"Wildlife, animals"
USA,MO,2019,"12        ",Male,18,Right-Handed,173,25,180,2,Car,20,0.347,36,Swimming,717,775,909,1000,957,963,24,"Right foot",83,70,"Index finger",June,Winter,Yes,No,Desserts,Milk,English,10,13,2,"Yes - broadband connection","Internet chat or instant messaging",0,0,30,0,4,20,2,13,15,15,15,15,0,0,Some,"Graduate degree",Classical,"Freeze time",Rich,Relative,"Wildlife, animals"
USA,MO,2018,"7         ",Male,13,Right-Handed,169,24,155,1,Bus,12,.834,54,Other,969,908,1000,800,1000,1000,24,"Same length",75,90,"Ring finger",December,Fall,No,No,Desserts,Water,Other,4,12,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",40,38,,,0,3,0,27,50,30,,,,,,,,,,,
USA,MO,2018,"11        ",Male,16,Right-Handed,191,"26 ",187,1,Walk,1,0.404,50,"Martial Arts",706,369,53,43,588,920,"27 ","Left foot",123,78,"Index finger",May,Summer,No,No,Meat,Water,"Social studies",7,9,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",2,4,100,1,10,0,12,0,5,1,25,2,0,2,"A lot","High school","Rap/Hip hop","Freeze time",Famous,Other,Environment
